Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,event,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,sz_left,sz_right,sz_back,sz_front,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,enum,enum,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Clayton Kershaw,477132,Gordon Beckham,493596,R,19820,1507940,5713721,Called Strike,Gordon Beckham strikes out swinging.  ,Strikeout,FF,S,91.8,84,3.3,1.59,-1,1,0,1,1.88,12.41,2.6,0.047,2.482,0,1.683,50,5.995,-4.972,-134.399,-7.485,3.409,31.119,-9.56
Clayton Kershaw,477132,Gordon Beckham,493596,R,19820,1507940,5713722,Swinging Strike,Gordon Beckham strikes out swinging.  ,Strikeout,SL,S,88.4,81.7,3.33,1.55,-1,1,0,1,-2.13,6.16,5.7,-0.563,1.38,0,1.701,50,5.989,-5.074,-129.4,-7.52,-3.602,27.446,-21.676
Clayton Kershaw,477132,Gordon Beckham,493596,R,19820,1507940,5713723,Swinging Strike (Blocked),Gordon Beckham strikes out swinging.  ,Strikeout,SL,S,89.6,82.5,3.33,1.55,-1,1,0,1,-4,8.5,5,-0.413,0.727,0,1.601,50,5.959,-3.857,-130.912,-10.111,-6.899,29.008,-17.431
Clayton Kershaw,477132,Jose Abreu,547989,R,19820,1507941,5713724,"In play, out(s)","Jose Abreu grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",Groundout,FF,X,93.2,84.2,3.48,1.57,-1,1,0,1,-0.63,12.75,2.5,-0.44,2.043,0,1.58,50,5.93,-5.169,-136.379,-8.749,-1.16,36.284,-8.627
Clayton Kershaw,477132,Wilin Rosario,501647,R,19905,1514391,5738351,"In play, no out",Wilin Rosario singles on a ground ball to center fielder Scott Van Slyke.  ,Single,FF,X,92.9,86.1,3.39,1.59,-1,1,0,1,2.228,8.765,3.7,-0.208,2.673,0,1.659,50,6.168,-5.809,-136.002,-6.514,4.201,28.022,-15.576
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514392,5738352,Ball,Drew Stubbs called out on strikes.  ,Strikeout,FF,B,89.4,83.1,3.54,1.63,-1,1,0,1,2.511,6.867,5.1,0.442,1.222,0,1.725,50,6.128,-4.166,-130.795,-8.802,4.373,26.25,-20.142
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514392,5738353,Called Strike,Drew Stubbs called out on strikes.  ,Strikeout,FF,S,93.8,86.7,3.54,1.63,-1,1,0,1,0.789,10.543,3,-0.25,1.616,0,1.442,50,6.095,-4.861,-137.075,-9.925,1.507,29.449,-11.981
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514392,5738354,Ball,Drew Stubbs called out on strikes.  ,Strikeout,SL,B,88.1,82.7,3.54,1.63,-1,1,0,1,0.389,0.773,7.6,-0.881,1.04,0,1.543,50,6.066,-6.333,-128.929,-6.841,0.664,23.669,-30.783
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514392,5738355,Swinging Strike,Drew Stubbs called out on strikes.  ,Strikeout,SL,S,88.4,82.6,3.54,1.63,-1,1,0,1,-1.756,1.357,7.3,-1.1,1.904,0,1.491,50,6.258,-6.057,-129.427,-5.356,-3.002,24.971,-29.78
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514392,5738356,Called Strike,Drew Stubbs called out on strikes.  ,Strikeout,FF,S,94.8,88,3.54,1.63,-1,1,0,1,1.399,9.746,3.1,-0.178,1.815,0,1.447,50,6.09,-4.965,-138.606,-9.382,2.746,28.347,-12.969
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514393,5738357,Called Strike,Josh Rutledge singles on a sharp ground ball to right fielder Jamie Romak.   Wilin Rosario to 3rd.  ,Single,CU,S,73.8,69,3.47,1.55,-1,1,0,1,-1.642,-8.401,14.2,-0.603,2.967,0,1.265,50,6.519,-3.536,-108.112,2.249,-1.95,18.193,-42.08
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514393,5738358,Foul,Josh Rutledge singles on a sharp ground ball to right fielder Jamie Romak.   Wilin Rosario to 3rd.  ,Single,FF,S,93.8,87.8,3.47,1.55,-1,1,0,1,0.861,8.301,3.6,0.423,2.307,0,1.442,50,6.181,-3.089,-137.348,-7.657,1.673,25.466,-15.967
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514393,5738359,Ball,Josh Rutledge singles on a sharp ground ball to right fielder Jamie Romak.   Wilin Rosario to 3rd.  ,Single,SL,B,88.7,83.2,3.47,1.55,-1,1,0,1,-1.479,3.478,6.2,1.216,2.547,0,1.898,50,6.164,-1.266,-129.959,-4.312,-2.575,22.638,-26.044
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514393,5738360,"In play, no out",Josh Rutledge singles on a sharp ground ball to right fielder Jamie Romak.   Wilin Rosario to 3rd.  ,Single,FF,X,94.4,88.4,3.47,1.55,-1,1,0,1,1.8,8.249,3.5,0.77,2.913,0,1.601,50,6.197,-2.932,-138.287,-6.16,3.553,25.334,-15.822
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514394,5738361,Ball,Ryan Wheeler strikes out swinging.  ,Strikeout,FF,B,94.6,88.2,3.7,1.69,-1,1,0,1,4.319,8.098,4,-0.237,1.431,0,1.361,50,6.095,-5.927,-138.224,-9.834,8.46,27.211,-16.238
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514394,5738362,Foul,Ryan Wheeler strikes out swinging.  ,Strikeout,FF,S,94.9,88.3,3.7,1.69,-1,1,0,1,2.01,8.783,3.3,-0.394,2.677,0,1.51,50,6.154,-5.967,-138.819,-6.9,3.971,27.471,-14.75
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514394,5738363,Swinging Strike,Ryan Wheeler strikes out swinging.  ,Strikeout,SL,S,89.3,83.5,3.7,1.69,-1,1,0,1,-0.508,3.699,6.2,-0.019,1.539,0,1.825,50,6.169,-4.608,-130.689,-7.062,-0.889,24.465,-25.627
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514394,5738364,Swinging Strike,Ryan Wheeler strikes out swinging.  ,Strikeout,SL,S,88.6,83.2,3.7,1.69,-1,1,0,1,-1.969,1.578,7.1,-0.845,1.961,0,1.801,50,6.176,-6.157,-129.641,-5.154,-3.402,23.235,-29.373
Clayton Kershaw,477132,DJ LeMahieu,518934,R,19905,1514395,5738365,Swinging Strike,DJ LeMahieu strikes out swinging.  ,Strikeout,SL,S,89,82.2,3.56,1.61,-1,1,0,1,-1.56,1.524,7.3,0.254,1.766,0,1.743,50,6.11,-3.305,-130.33,-5.421,-2.673,28.381,-29.488
Clayton Kershaw,477132,DJ LeMahieu,518934,R,19905,1514395,5738366,Ball,DJ LeMahieu strikes out swinging.  ,Strikeout,FF,B,93.6,86.3,3.56,1.61,-1,1,0,1,0.831,9.135,3.3,-0.725,3.435,0,1.368,50,6.173,-5.958,-137.139,-4.698,1.584,30.208,-14.696
Clayton Kershaw,477132,DJ LeMahieu,518934,R,19905,1514395,5738367,Foul,DJ LeMahieu strikes out swinging.  ,Strikeout,CU,S,75.7,70.5,3.56,1.61,-1,1,0,1,-0.664,-9.367,14.3,-0.59,1.969,0,1.3,50,6.479,-3.944,-110.909,0.144,-0.823,20.708,-43.713
Clayton Kershaw,477132,DJ LeMahieu,518934,R,19905,1514395,5738368,Ball,DJ LeMahieu strikes out swinging.  ,Strikeout,SL,B,88.3,83.6,3.56,1.61,-1,1,0,1,-2.064,1.405,7,1.753,2.643,0,1.838,50,6.208,0.478,-129.392,-3.476,-3.598,19.876,-29.65
Clayton Kershaw,477132,DJ LeMahieu,518934,R,19905,1514395,5738369,Swinging Strike,DJ LeMahieu strikes out swinging.  ,Strikeout,SL,S,87.8,83,3.56,1.61,-1,1,0,1,-1.276,0.382,7.8,-0.572,0.595,0,1.578,50,6.03,-5.069,-128.378,-7.736,-2.172,21.571,-31.45
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738386,Ball,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,SL,B,83.8,77.8,3.7,1.69,-1,1,0,1,-0.382,0.755,8.1,-0.222,3.979,0,1.842,50,6.334,-4.892,-122.745,0.647,-0.587,22.983,-30.942
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738387,Ball,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,B,91.1,83.7,3.7,1.69,-1,1,0,1,1.663,8.234,4,-1.015,4.236,0,1.592,50,6.193,-7.428,-133.378,-1.863,2.989,29.189,-17.295
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738388,Swinging Strike,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,S,92.4,85,3.7,1.69,-1,1,0,1,1.439,9.226,3.5,-0.206,3.706,0,1.784,50,6.102,-5.814,-135.324,-3.59,2.667,29.76,-15.007
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738389,Ball,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,B,91.5,85,3.7,1.69,-1,1,0,1,1.155,7.189,4.3,0.356,3.903,0,1.665,50,6.191,-3.881,-134.167,-2.533,2.125,26.475,-18.872
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738390,Foul Tip,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,S,92.5,85.2,3.7,1.69,-1,1,0,1,4.461,7.83,4.3,-0.548,3.006,0,1.722,50,6.022,-7.613,-135.322,-4.769,8.274,29.45,-17.577
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738391,Foul,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,S,93.4,85.7,3.7,1.69,-1,1,0,1,3.468,8.962,3.7,0.027,3.206,0,1.754,50,6.018,-5.872,-136.812,-4.771,6.55,31.149,-15.172
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738392,Foul,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,S,92.3,85.6,3.7,1.69,-1,1,0,1,1.013,9.393,3.4,0.208,2.892,0,1.6,50,6.035,-4.08,-135.192,-5.698,1.891,27.124,-14.568
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738393,Foul,Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,S,92.9,86.1,3.7,1.69,-1,1,0,1,2.37,8.17,3.9,-0.021,2.565,0,1.693,50,5.923,-5.448,-136.076,-5.95,4.473,28.031,-16.682
Clayton Kershaw,477132,Ryan Wheeler,572253,L,19905,1514399,5738394,"In play, out(s)",Ryan Wheeler lines out to center fielder Scott Van Slyke.  ,Lineout,FF,X,93.5,86.8,3.7,1.69,-1,1,0,1,4.337,8.12,4,-0.342,3.01,0,1.752,50,5.983,-7.213,-136.853,-5.018,8.309,27.305,-16.543
Clayton Kershaw,477132,DJ LeMahieu,518934,R,19905,1514400,5738395,Foul,"DJ LeMahieu grounds out, third baseman Miguel Rojas to first baseman Adrian Gonzalez.  ",Groundout,FF,S,93,86.3,3.56,1.61,-1,1,0,1,2.226,7.497,4.2,-0.9,2.367,0,1.538,50,6.034,-7.352,-136.066,-6.556,4.206,27.636,-17.935
Clayton Kershaw,477132,DJ LeMahieu,518934,R,19905,1514400,5738396,"In play, out(s)","DJ LeMahieu grounds out, third baseman Miguel Rojas to first baseman Adrian Gonzalez.  ",Groundout,FF,X,92.6,85.9,3.56,1.61,-1,1,0,1,-0.427,10.513,3.1,-1.084,1.784,0,1.547,50,5.947,-6.899,-135.284,-8.821,-0.797,27.57,-12.479
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514401,5738397,Ball,Jorge De La Rosa strikes out swinging.  ,Strikeout,FF,B,92.2,84.9,3.44,1.6,-1,1,0,1,1.771,10.234,3.5,-0.708,0.753,0,1.63,50,5.806,-6.816,-134.583,-10.89,3.239,29.915,-13.379
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514401,5738398,Ball,Jorge De La Rosa strikes out swinging.  ,Strikeout,FF,B,90.9,84.1,3.44,1.6,-1,1,0,1,1.864,7.835,4.3,-1.064,2.793,0,1.701,50,5.943,-7.912,-133.057,-4.869,3.355,27.477,-17.998
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514401,5738399,Ball,Jorge De La Rosa strikes out swinging.  ,Strikeout,FF,B,91.3,84.9,3.44,1.6,-1,1,0,1,1.801,8.519,3.9,-1.547,2.765,0,1.568,50,6.025,-8.867,-133.493,-5.505,3.286,25.761,-16.557
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514401,5738400,Called Strike,Jorge De La Rosa strikes out swinging.  ,Strikeout,FF,S,90.8,84.6,3.44,1.6,-1,1,0,1,1.327,8.393,4,-0.173,2.792,0,1.789,50,5.967,-5.633,-132.913,-5.173,2.403,25.11,-16.896
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514401,5738401,Swinging Strike,Jorge De La Rosa strikes out swinging.  ,Strikeout,FF,S,92.1,85.8,3.44,1.6,-1,1,0,1,1.83,9.283,3.5,-0.241,2.183,0,1.881,50,5.894,-6.31,-134.687,-7.148,3.405,25.652,-14.824
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514401,5738402,Swinging Strike,Jorge De La Rosa strikes out swinging.  ,Strikeout,FF,S,92.8,86.5,3.44,1.6,-1,1,0,1,1.423,8.503,3.6,0.085,3.2,0,1.907,50,6.013,-5.418,-135.863,-4.631,2.699,25.712,-15.976
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514413,5738446,Called Strike,"Jorge De La Rosa grounds out, third baseman Miguel Rojas to first baseman Adrian Gonzalez.  ",Groundout,FF,S,91.3,84.9,3.44,1.6,-1,1,0,1,2.829,9.406,3.6,-0.508,2.939,0,1.649,50,6.141,-6.695,-133.651,-5.681,5.176,25.677,-14.89
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514413,5738447,Swinging Strike,"Jorge De La Rosa grounds out, third baseman Miguel Rojas to first baseman Adrian Gonzalez.  ",Groundout,FF,S,91.6,85.3,3.44,1.6,-1,1,0,1,0.926,8.995,3.7,0.121,2.707,0,1.623,50,6.204,-4.32,-134.188,-6.4,1.709,25.78,-15.502
Clayton Kershaw,477132,Jorge De La Rosa,407822,L,19905,1514413,5738448,"In play, out(s)","Jorge De La Rosa grounds out, third baseman Miguel Rojas to first baseman Adrian Gonzalez.  ",Groundout,FF,X,92.5,86.4,3.44,1.6,-1,1,0,1,2.089,8.255,3.9,-0.736,1.936,0,1.482,50,6.167,-6.689,-135.194,-8.277,3.927,25.209,-16.585
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514414,5738449,Ball,Charlie Blackmon lines out to center fielder Scott Van Slyke.  ,Lineout,FF,B,92.1,85.6,3.46,1.57,-1,1,0,1,1.533,9.873,3.4,0.846,1.557,0,1.801,50,5.973,-3.081,-134.77,-9.211,2.844,26.933,-13.786
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514414,5738450,Swinging Strike,Charlie Blackmon lines out to center fielder Scott Van Slyke.  ,Lineout,SL,S,88.3,82.9,3.46,1.57,-1,1,0,1,-0.115,5.554,5.7,-0.065,0.83,0,1.981,50,6.025,-5.209,-129.16,-8.93,-0.197,23.15,-22.578
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514414,5738451,"In play, out(s)",Charlie Blackmon lines out to center fielder Scott Van Slyke.  ,Lineout,FF,X,92.9,86.1,3.46,1.57,-1,1,0,1,0.327,8.372,3.8,-0.692,3.027,0,1.712,50,6.168,-6.583,-135.95,-5.42,0.616,27.97,-16.328
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514415,5738452,Foul,"Brandon Barnes grounds out sharply, shortstop Hanley Ramirez to first baseman Adrian Gonzalez.  ",Groundout,FF,S,93.1,86,3.54,1.61,-1,1,0,1,4.42,7.993,4.2,-0.032,2.632,0,1.648,50,6.158,-6.071,-136.304,-6.337,8.333,29.359,-17.031
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514415,5738453,Swinging Strike,"Brandon Barnes grounds out sharply, shortstop Hanley Ramirez to first baseman Adrian Gonzalez.  ",Groundout,FF,S,92.6,85.4,3.54,1.61,-1,1,0,1,1.267,9.637,3.2,-0.152,4.133,0,1.656,50,6.304,-5.29,-135.733,-3.197,2.37,29.131,-14.083
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514415,5738454,Ball,"Brandon Barnes grounds out sharply, shortstop Hanley Ramirez to first baseman Adrian Gonzalez.  ",Groundout,FF,B,92.6,85.7,3.54,1.61,-1,1,0,1,2.512,9.181,3.2,-0.542,6.299,0,1.421,50,6.54,-6.155,-135.619,2.114,4.721,27.156,-14.847
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514415,5738455,Ball,"Brandon Barnes grounds out sharply, shortstop Hanley Ramirez to first baseman Adrian Gonzalez.  ",Groundout,SL,B,85.1,79.8,3.54,1.61,-1,1,0,1,-0.554,3.054,7.5,-0.393,-0.934,0,1.811,50,5.822,-5.244,-124.252,-11.068,-0.872,23.445,-27.296
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514415,5738456,"In play, out(s)","Brandon Barnes grounds out sharply, shortstop Hanley Ramirez to first baseman Adrian Gonzalez.  ",Groundout,FF,X,92.5,85.9,3.54,1.61,-1,1,0,1,3.149,9.723,3.5,0.132,1.955,0,1.737,50,6.03,-5.401,-135.317,-8.332,5.889,27.118,-13.915
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,19905,1514419,5738468,"In play, run(s)",Troy Tulowitzki homers (17) on a fly ball to left field.  ,Home Run,FF,X,91.9,85.1,3.58,1.7,-1,1,0,1,3.927,9.8,3.6,-0.433,2.974,0,1.537,50,6.224,-6.605,-134.461,-6.02,7.243,27.087,-14.023
Clayton Kershaw,477132,Wilin Rosario,501647,R,19905,1514420,5738469,Called Strike,Wilin Rosario strikes out swinging.  ,Strikeout,FF,S,92.2,85.7,3.39,1.59,-1,1,0,1,2.433,8.971,3.7,-0.854,2.462,0,1.355,50,6.125,-6.751,-134.822,-6.912,4.527,26.353,-15.41
Clayton Kershaw,477132,Wilin Rosario,501647,R,19905,1514420,5738470,Swinging Strike,Wilin Rosario strikes out swinging.  ,Strikeout,CU,S,73,68.6,3.39,1.59,-1,1,0,1,1.602,-8.024,14.5,0.103,1.252,0,1.484,50,6.372,-3.362,-107.042,-1.036,1.863,18.143,-41.428
Clayton Kershaw,477132,Wilin Rosario,501647,R,19905,1514420,5738471,Swinging Strike,Wilin Rosario strikes out swinging.  ,Strikeout,SL,S,87.2,81.6,3.39,1.59,-1,1,0,1,0.263,2.472,7,-0.083,1.798,0,1.809,50,6.067,-4.882,-127.763,-5.3,0.439,23.527,-27.967
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514421,5738472,Called Strike,Drew Stubbs strikes out swinging.  ,Strikeout,SL,S,87.2,81.4,3.54,1.63,-1,1,0,1,-0.526,4.595,6.2,0.17,1.792,0,1.767,50,6.165,-3.871,-127.751,-6.243,-0.878,24.066,-24.438
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514421,5738473,Called Strike,Drew Stubbs strikes out swinging.  ,Strikeout,CU,S,72.8,68,3.54,1.63,-1,1,0,1,1.544,-9.435,15,0.039,2.478,0,1.497,50,6.475,-3.494,-106.745,1.782,1.779,18.594,-42.973
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514421,5738474,Ball,Drew Stubbs strikes out swinging.  ,Strikeout,SL,B,86.1,80.5,3.54,1.63,-1,1,0,1,0.188,1.443,7.9,-0.732,-0.267,0,1.73,50,5.949,-6.181,-125.718,-9.467,0.302,24.43,-29.781
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514421,5738475,Ball,Drew Stubbs strikes out swinging.  ,Strikeout,SL,B,86,80,3.54,1.63,-1,1,0,1,-0.632,3.052,7.4,-1.086,-0.471,0,1.631,50,5.891,-6.53,-125.594,-10.269,-1.008,25.806,-27.233
Clayton Kershaw,477132,Drew Stubbs,453211,R,19905,1514421,5738476,Swinging Strike (Blocked),Drew Stubbs strikes out swinging.  ,Strikeout,SL,S,86,80.2,3.54,1.63,-1,1,0,1,-1.035,1.424,8,-0.561,-0.059,0,1.663,50,6.052,-5.188,-125.623,-9.168,-1.659,24.814,-29.819
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514422,5738477,Called Strike,"Josh Rutledge grounds out, second baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,S,91.8,84.4,3.47,1.55,-1,1,0,1,2.212,10.726,3.2,-0.263,2.471,0,1.606,50,6.08,-5.714,-134.322,-7.197,4.034,29.611,-12.541
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514422,5738478,Ball,"Josh Rutledge grounds out, second baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,B,93,85.5,3.47,1.55,-1,1,0,1,2.414,9.396,3.6,-1.206,1.962,0,1.511,50,5.952,-8.121,-135.881,-7.973,4.503,30.476,-14.578
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514422,5738479,Foul,"Josh Rutledge grounds out, second baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,CU,S,74.6,69,3.47,1.55,-1,1,0,1,-0.396,-8.266,14.2,-0.548,2.162,0,1.426,50,6.465,-4.128,-109.281,0.534,-0.473,21.27,-41.984
Clayton Kershaw,477132,Josh Rutledge,592710,R,19905,1514422,5738480,"In play, out(s)","Josh Rutledge grounds out, second baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,X,92.8,86.2,3.47,1.55,-1,1,0,1,2.712,9.455,3.5,0.175,2.209,0,1.675,50,5.982,-4.986,-135.748,-7.497,5.108,27.041,-14.288
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514429,5738516,Ball,Charlie Blackmon strikes out swinging.  ,Strikeout,FF,B,92.7,85.9,3.46,1.57,-1,1,0,1,0.592,9.579,3.4,-0.842,2.378,0,1.616,50,6.149,-6.802,-135.568,-7.477,1.109,28.001,-14.169
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514429,5738517,Ball,Charlie Blackmon strikes out swinging.  ,Strikeout,FF,B,92.9,85.6,3.46,1.57,-1,1,0,1,0.447,9.193,3.2,-0.713,5.198,0,1.597,50,6.421,-6.369,-136.067,-0.536,0.84,29.09,-14.819
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514429,5738518,Called Strike,Charlie Blackmon strikes out swinging.  ,Strikeout,FF,S,93.2,85.9,3.46,1.57,-1,1,0,1,1.476,10.466,3,0.047,2.808,0,1.817,50,6.083,-5.287,-136.435,-6.537,2.785,29.652,-12.346
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514429,5738519,Swinging Strike,Charlie Blackmon strikes out swinging.  ,Strikeout,FF,S,93.8,86.6,3.46,1.57,-1,1,0,1,1.07,9.954,3,-1.037,3.557,0,1.6,50,6.241,-7.534,-137.222,-4.878,2.048,29.24,-13.046
Clayton Kershaw,477132,Charlie Blackmon,453568,L,19905,1514429,5738520,Swinging Strike,Charlie Blackmon strikes out swinging.  ,Strikeout,FF,S,94.6,87.6,3.46,1.57,-1,1,0,1,1.118,10.441,2.9,-0.847,1.655,0,1.744,50,6.058,-7.483,-138.144,-9.882,2.173,28.97,-11.798
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514430,5738521,Foul,Brandon Barnes called out on strikes.  ,Strikeout,FF,S,94.2,87.5,3.54,1.61,-1,1,0,1,2.49,8.757,3.5,0.172,3.081,0,1.557,50,6.232,-4.675,-137.883,-5.864,4.845,27.558,-15.06
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514430,5738522,Ball,Brandon Barnes called out on strikes.  ,Strikeout,SL,B,87.8,82.2,3.54,1.61,-1,1,0,1,0.806,1.59,7.1,-1.071,2.772,0,1.602,50,6.281,-7.092,-128.551,-3.2,1.369,23.06,-29.401
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514430,5738523,Swinging Strike,Brandon Barnes called out on strikes.  ,Strikeout,SL,S,87.4,81.4,3.54,1.61,-1,1,0,1,-0.873,2.769,6.9,-0.17,2.195,0,1.672,50,6.24,-4.38,-128.073,-4.832,-1.458,24.964,-27.473
Clayton Kershaw,477132,Brandon Barnes,488681,R,19905,1514430,5738524,Called Strike,Brandon Barnes called out on strikes.  ,Strikeout,FF,S,94.1,87.1,3.54,1.61,-1,1,0,1,1.88,10.21,2.9,0.97,2.875,0,1.78,50,6.171,-2.875,-137.883,-6.732,3.64,29.027,-12.332
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,19905,1514431,5738525,Foul,Troy Tulowitzki called out on strikes.  ,Strikeout,FF,S,94.4,87.3,3.58,1.7,-1,1,0,1,1.268,9.882,3,-0.918,2.696,0,1.5,50,6.1,-7.055,-138.09,-6.932,2.46,29.369,-12.928
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,19905,1514431,5738526,Ball,Troy Tulowitzki called out on strikes.  ,Strikeout,FF,B,93.2,86,3.58,1.7,-1,1,0,1,0.698,9.776,3.4,-0.905,1.539,0,1.409,50,5.986,-6.469,-136.179,-9.413,1.312,29.511,-13.716
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,19905,1514431,5738527,Foul,Troy Tulowitzki called out on strikes.  ,Strikeout,FF,S,93.7,86.8,3.58,1.7,-1,1,0,1,0.654,8.609,3.5,-1.073,3.293,0,1.613,50,6.144,-7.522,-137.126,-4.872,1.253,28.294,-15.591
Clayton Kershaw,477132,Troy Tulowitzki,453064,R,19905,1514431,5738528,Called Strike,Troy Tulowitzki called out on strikes.  ,Strikeout,FF,S,95.1,87.8,3.58,1.7,-1,1,0,1,1.49,10.445,2.9,0.514,1.7,0,1.643,50,5.965,-3.636,-139.071,-9.614,2.926,30.432,-11.591
Clayton Kershaw,477132,Cody Ross,425496,R,19961,1518442,5753839,Called Strike,Cody Ross called out on strikes.  ,Strikeout,FF,S,92.3,84.1,3.28,1.56,-1,1,0,1,2.414,12.357,2.6,-1.06,2.455,0,1.549,50,6.029,-7.752,-134.985,-7.678,4.404,32.459,-9.556
Clayton Kershaw,477132,Cody Ross,425496,R,19961,1518442,5753840,Ball,Cody Ross called out on strikes.  ,Strikeout,SL,B,86.9,79.8,3.28,1.56,-1,1,0,1,-4.583,3.328,7.1,-0.684,3.39,0,1.535,50,6.347,-4.072,-127.375,-2.09,-7.467,28.184,-26.677
Clayton Kershaw,477132,Cody Ross,425496,R,19961,1518442,5753841,Ball,Cody Ross called out on strikes.  ,Strikeout,SL,B,87.5,81.3,3.28,1.56,-1,1,0,1,-1.047,6.493,5.8,-0.806,-0.133,0,1.678,50,5.884,-5.922,-127.665,-10.941,-1.731,25.845,-21.366
Clayton Kershaw,477132,Cody Ross,425496,R,19961,1518442,5753842,Foul,Cody Ross called out on strikes.  ,Strikeout,FF,S,93.8,85.1,3.28,1.56,-1,1,0,1,0.469,14.134,1.8,-0.031,1.535,0,1.749,50,5.892,-4.949,-137.064,-10.659,0.877,34.91,-5.651
