Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,string,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486095,5629541,Called Strike,Evan Longoria flies out to left fielder Dustin Ackley.  ,SI,S,92.7,83,3.75,1.7,-7.458,0.616,7.8,-0.595,1.711,0,-2.003,50,5.82,6.252,-135.716,-4.964,-13.398,39.859,-30.993
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486095,5629542,"In play, out(s)",Evan Longoria flies out to left fielder Dustin Ackley.  ,CH,X,91.2,81.6,3.75,1.7,-8.658,1.331,7.8,-0.557,2.778,0,-2.135,50,6.003,7.005,-133.568,-2.649,-15.096,38.104,-29.78
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486099,5629556,Called Strike,David DeJesus flies out to right fielder Stefen Romero.  ,SI,S,92.6,85.1,3.09,1.53,-8.123,0.994,7.4,-0.438,2.48,0,-2.508,50,6.039,8.339,-135.518,-3.832,-15.025,31.114,-30.261
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486099,5629557,Ball,David DeJesus flies out to right fielder Stefen Romero.  ,FF,B,93.8,85.1,3.09,1.53,-3.588,5.269,5.1,-2.085,3.929,0,-2.417,50,6.2,2.148,-137.547,-2.011,-6.757,35.328,-22.177
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486099,5629558,Ball,David DeJesus flies out to right fielder Stefen Romero.  ,CU,B,81.3,74.9,3.09,1.53,4.386,-11.603,14,-1.121,2.12,0,-2.558,50,6.29,2.031,-119.229,0.63,6.211,26.403,-48.531
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486099,5629559,Ball,David DeJesus flies out to right fielder Stefen Romero.  ,CH,B,88.9,81.8,3.09,1.53,-4.104,-4.927,9.8,-1.254,3.101,0,-2.344,50,6.218,4.163,-130.366,-0.101,-7.009,29.329,-40.516
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486099,5629560,Called Strike,David DeJesus flies out to right fielder Stefen Romero.  ,SI,S,94.1,86.1,3.09,1.53,-6.216,3.47,6.3,-0.716,1.208,0,-2.325,50,5.857,6.528,-137.642,-7.846,-11.775,34.114,-25.526
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486099,5629561,"In play, out(s)",David DeJesus flies out to right fielder Stefen Romero.  ,FF,X,94.1,85.7,3.09,1.53,-2.718,7.593,4.2,-0.065,2.37,0,-2.178,50,6.078,6.663,-137.63,-6.742,-5.145,34.275,-17.726
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486101,5629566,Foul,Matt Joyce strikes out swinging.  ,SI,S,93.7,84.5,3.33,1.57,-8.774,0.855,7.8,-0.666,1.383,0,-2.145,50,5.93,6.99,-137.159,-6.455,-16.223,38.648,-30.52
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486101,5629567,Swinging Strike,Matt Joyce strikes out swinging.  ,CH,S,90.3,84.2,3.33,1.57,-5.495,-3.794,9.2,0.07,1.992,0,-2.274,50,6.105,8.001,-132.213,-3.336,-9.783,26.67,-38.855
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486101,5629568,Swinging Strike,Matt Joyce strikes out swinging.  ,CH,S,90.8,83.9,3.33,1.57,-7.179,-3.193,9.2,-0.878,1.516,0,-2.393,50,6.049,6.409,-132.964,-4.66,-12.781,29.974,-37.784
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486035,5629302,Ball,"Evan Longoria grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",FF,B,90.6,82,3.75,1.7,-4.371,4.796,5.8,-0.395,4.167,0,-2.086,50,6.256,5.866,-132.75,-0.872,-7.65,33.486,-23.705
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486035,5629303,Called Strike,"Evan Longoria grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",CH,S,91,82.4,3.75,1.7,-5.334,2.941,6.6,0.796,2.966,0,-1.848,50,6.078,8.688,-133.182,-2.938,-9.372,34.4,-26.933
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486035,5629304,Ball,"Evan Longoria grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SL,B,84.8,78.2,3.75,1.7,2.418,-8.177,12,0.035,1.291,0,-2.294,50,6.061,4.914,-124.278,-2.461,3.723,28.53,-44.69
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486035,5629305,Foul,"Evan Longoria grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",FF,S,92.4,85,3.75,1.7,-2.284,5.099,5.3,-0.067,2.067,0,-2.062,50,6.028,6.105,-135.204,-6.292,-4.209,30.71,-22.704
Felix Hernandez,433587,Evan Longoria,446334,R,19528,1486035,5629306,"In play, out(s)","Evan Longoria grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",CH,X,90,83.6,3.75,1.7,-7.476,-3.475,9.4,-0.837,1.678,0,-2.432,50,6.015,6.682,-131.736,-3.95,-13.167,27.405,-38.22
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629307,Swinging Strike,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,S,92.9,85.4,3.61,1.76,-7.12,4.703,6,-1.401,1.785,0,-2.4,50,5.969,5.15,-136.043,-6.85,-13.26,31.611,-23.342
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629308,Ball,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,B,80.4,73.5,3.61,1.76,7.569,-9.929,13.6,-2.655,3.709,0,-2.742,50,6.413,-2.061,-117.811,3.679,10.451,26.047,-45.81
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629309,Called Strike,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,S,80.9,74.7,3.61,1.76,6.764,-12.413,14.5,-0.974,2.196,0,-2.474,50,6.095,1.452,-118.665,1.56,9.502,25.827,-49.539
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629310,Foul,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,S,94.2,85.9,3.61,1.76,-2.743,5.26,5.1,-1.232,2.352,0,-2.169,50,6.041,3.502,-137.988,-5.916,-5.218,34.554,-22.094
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629311,Ball,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,B,91.2,84.9,3.61,1.76,-6.026,-1.136,8.2,-1.487,1.636,0,-2.321,50,5.988,4.274,-133.568,-5.034,-10.939,27.448,-34.162
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629312,Foul,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,S,89.9,83.8,3.61,1.76,-5.914,-3.593,9.2,-0.585,1.702,0,-2.127,50,5.917,6.02,-131.606,-3.6,-10.431,26.427,-38.438
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629313,Ball,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,B,93.8,86.1,3.61,1.76,-7.033,0.588,7.2,0.966,2.506,0,-1.76,50,6.03,9.828,-137.184,-3.783,-13.317,32.173,-30.987
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629314,Foul,"James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,S,90.1,83,3.61,1.76,-6.39,-3.604,9.2,-1.111,3.041,0,-2.121,50,6.21,4.784,-132.049,-0.856,-11.224,29.473,-38.43
Felix Hernandez,433587,James Loney,425766,L,19528,1486036,5629315,"In play, out(s)","James Loney grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,X,94.4,85.9,3.61,1.76,-6.757,3.296,6.4,-0.174,1.832,0,-1.951,50,5.983,7.177,-138.148,-6.465,-12.825,35.898,-25.843
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486037,5629316,Ball,Wil Myers singles on a ground ball to second baseman Robinson Cano.  ,SL,B,84.8,79,3.69,1.65,2.45,-8.962,12.1,0.875,1.476,0,-2.168,50,6.017,6.675,-124.206,-1.722,3.817,25.497,-46.064
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486037,5629317,Ball,Wil Myers singles on a ground ball to second baseman Robinson Cano.  ,SL,B,84.5,78.5,3.69,1.65,1.249,-9.84,12.5,0.917,1.551,0,-2.06,50,6.015,6.863,-123.81,-1.184,1.926,26.248,-47.273
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486037,5629318,Swinging Strike,Wil Myers singles on a ground ball to second baseman Robinson Cano.  ,SI,S,93.4,86,3.69,1.65,-5.67,2.297,6.5,-1.354,2.538,0,-2.034,50,6.104,3.822,-136.861,-4.479,-10.718,31.156,-27.757
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486037,5629319,Called Strike,Wil Myers singles on a ground ball to second baseman Robinson Cano.  ,CH,S,90.1,83,3.69,1.65,-4.912,-4.029,9.5,0.267,1.436,0,-1.882,50,5.99,7.223,-131.819,-4.262,-8.562,30.451,-39.123
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486037,5629320,Ball,Wil Myers singles on a ground ball to second baseman Robinson Cano.  ,CH,B,90.9,84.4,3.69,1.65,-4.351,-1.802,8.4,-0.108,1.108,0,-1.908,50,6.075,6.21,-133.008,-6.313,-7.791,28.638,-35.326
Felix Hernandez,433587,Wil Myers,571976,R,19528,1486037,5629321,"In play, no out",Wil Myers singles on a ground ball to second baseman Robinson Cano.  ,SI,X,93.8,85.8,3.69,1.65,-6.969,2.99,6.4,0.724,2.239,0,-1.87,50,5.98,9.437,-137.199,-5.187,-13.154,33.106,-26.456
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486066,5629425,"In play, out(s)","Ryan Hanigan grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",CH,X,91.5,83.4,3.05,1.43,-9.516,0.865,8,0.28,1.672,0,-1.886,50,6.019,8.917,-133.761,-5.58,-16.97,33.086,-30.557
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486067,5629426,Ball,David DeJesus singles on a ground ball to center fielder James Jones.  ,FA,B,92.7,84.5,3.09,1.53,-10.544,-2.101,9.2,0.003,1.111,0,-2.031,50,5.971,9.018,-135.464,-6.126,-19.226,34.77,-35.93
Felix Hernandez,433587,David DeJesus,430203,L,19528,1486067,5629427,"In play, no out",David DeJesus singles on a ground ball to center fielder James Jones.  ,FA,X,92.1,83.8,3.09,1.53,-9.222,1.962,7.4,-0.951,2.887,0,-2.096,50,6.023,6.193,-134.972,-2.908,-16.737,33.801,-28.539
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486068,5629428,Ball,Ben Zobrist called out on strikes.  ,CH,B,87.8,80.4,3.59,1.74,-8.568,-1.553,9.1,-1.567,3.451,0,-2.124,50,6.195,4.22,-128.716,-0.091,-14.229,29.231,-34.679
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486068,5629429,Foul,Ben Zobrist called out on strikes.  ,CH,S,89.1,82.2,3.59,1.74,-9.159,-3.504,9.9,-0.084,1.19,0,-1.906,50,5.969,7.723,-130.418,-4.845,-15.65,29.464,-38.087
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486068,5629430,Foul,Ben Zobrist called out on strikes.  ,CU,S,80.8,74.1,3.59,1.74,7.187,-14.405,15.5,0.06,2.064,0,-2.166,50,6.229,2.999,-118.424,1.615,9.948,27.955,-52.039
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486068,5629431,Called Strike,Ben Zobrist called out on strikes.  ,FF,S,92.9,84.4,3.59,1.74,-2.78,5.727,5.2,-0.436,2.224,0,-2.033,50,6.001,5.217,-135.952,-6.019,-5.113,34.627,-21.568
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486069,5629432,Swinging Strike,Matt Joyce strikes out swinging.  ,CH,S,88.9,81.9,3.33,1.57,-6.224,-6.782,10.8,-0.351,1.834,0,-1.921,50,6.009,6.085,-130.183,-2.163,-10.575,29.863,-43.623
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486069,5629433,Swinging Strike,Matt Joyce strikes out swinging.  ,CU,S,81.8,74.5,3.33,1.57,7.337,-13.037,14.9,-0.927,1.476,0,-2.193,50,6.116,0.744,-119.93,-0.028,10.332,30.339,-50.459
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486069,5629434,Swinging Strike,Matt Joyce strikes out swinging.  ,CH,S,89.4,82.1,3.33,1.57,-5.174,-6.428,10.5,-1.408,2.159,0,-2.096,50,6.032,3.499,-131.016,-1.584,-8.885,30.824,-43.137
Felix Hernandez,433587,Logan Forsythe,523253,R,19528,1486082,5629474,Ball,Logan Forsythe singles on a soft line drive to center fielder James Jones.   Sean Rodriguez to 2nd.  ,FA,B,92.3,83.2,3.44,1.56,-8.917,0.103,8.3,0.143,1.108,0,-1.988,50,5.913,8.634,-134.907,-6.569,-15.94,37.559,-31.916
Felix Hernandez,433587,Logan Forsythe,523253,R,19528,1486082,5629475,Called Strike,Logan Forsythe singles on a soft line drive to center fielder James Jones.   Sean Rodriguez to 2nd.  ,FA,S,92.7,82.9,3.44,1.56,-8.747,0.395,8.1,0.86,1.82,0,-1.792,50,5.934,9.955,-135.462,-4.866,-15.647,39.853,-31.394
Felix Hernandez,433587,Logan Forsythe,523253,R,19528,1486082,5629476,Swinging Strike,Logan Forsythe singles on a soft line drive to center fielder James Jones.   Sean Rodriguez to 2nd.  ,SL,S,83.9,77,3.44,1.56,2.779,-12.128,13.7,0.747,1.818,0,-1.983,50,6.041,5.702,-122.965,0.287,4.164,29.182,-50.278
Felix Hernandez,433587,Logan Forsythe,523253,R,19528,1486082,5629477,"In play, no out",Logan Forsythe singles on a soft line drive to center fielder James Jones.   Sean Rodriguez to 2nd.  ,SI,X,92.6,83.1,3.44,1.56,-5.997,2.469,6.9,-0.846,2.399,0,-1.676,50,6.121,4.237,-135.669,-4.593,-10.803,38.941,-27.652
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486084,5629483,Ball,Desmond Jennings strikes out swinging.  ,CH,B,88.9,81.1,3.52,1.56,-7.075,-1.208,8.7,-1.087,2.922,0,-2.119,50,6.178,4.978,-130.273,-1.636,-11.963,31.453,-34.142
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486084,5629484,Swinging Strike,Desmond Jennings strikes out swinging.  ,CH,S,91.4,82.5,3.52,1.56,-8.216,1.76,7.5,0.49,2.223,0,-1.856,50,5.889,8.903,-133.716,-4.021,-14.493,35.719,-28.994
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486084,5629485,Foul,Desmond Jennings strikes out swinging.  ,CH,S,89.2,82,3.52,1.56,-6.063,-3.341,9.4,-0.582,2.168,0,-1.866,50,6.093,5.321,-130.687,-2.727,-10.385,29.995,-37.823
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486084,5629486,Ball,Desmond Jennings strikes out swinging.  ,CH,B,88.5,81.7,3.52,1.56,-6.326,-5.393,10.2,-1.75,2.947,0,-2.205,50,6.22,3.264,-129.755,-0.306,-10.744,28.125,-41.26
Felix Hernandez,433587,Desmond Jennings,457775,R,19528,1486084,5629487,Swinging Strike,Desmond Jennings strikes out swinging.  ,CH,S,90,82.9,3.52,1.56,-4.085,-4.315,9.6,-0.467,1.447,0,-2.026,50,6.001,5.414,-131.846,-4.16,-7.117,30.711,-39.618
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486086,5629495,Ball,Ryan Hanigan doubles (5) on a line drive to center fielder James Jones.   Sean Rodriguez scores.    Logan Forsythe scores.    Wil Myers scores.  ,SL,B,85.2,79.4,3.05,1.43,1.825,-8.157,11.7,1.347,1.287,0,-1.797,50,6.059,7.15,-124.689,-2.608,2.869,25.498,-44.919
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486086,5629496,Ball,Ryan Hanigan doubles (5) on a line drive to center fielder James Jones.   Sean Rodriguez scores.    Logan Forsythe scores.    Wil Myers scores.  ,SI,B,93.5,85.7,3.05,1.43,-6.203,0.455,7.4,0.771,1.56,0,-1.756,50,5.933,8.951,-136.759,-5.939,-11.616,33.295,-31.249
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486086,5629497,Foul,Ryan Hanigan doubles (5) on a line drive to center fielder James Jones.   Sean Rodriguez scores.    Logan Forsythe scores.    Wil Myers scores.  ,SI,S,93.6,84.8,3.05,1.43,-7.442,-0.044,7.7,0.076,2.528,0,-1.972,50,5.976,8.068,-136.943,-3.234,-13.833,36.209,-32.182
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486086,5629498,Ball,Ryan Hanigan doubles (5) on a line drive to center fielder James Jones.   Sean Rodriguez scores.    Logan Forsythe scores.    Wil Myers scores.  ,SL,B,84.8,78.4,3.05,1.43,1.035,-7.357,11.6,1.123,1.69,0,-2.137,50,6.07,7.628,-124.136,-1.782,1.597,27.31,-43.458
Felix Hernandez,433587,Ryan Hanigan,452672,R,19528,1486086,5629499,"In play, run(s)",Ryan Hanigan doubles (5) on a line drive to center fielder James Jones.   Sean Rodriguez scores.    Logan Forsythe scores.    Wil Myers scores.  ,SI,X,93.3,84.1,3.05,1.43,-8.01,-0.436,8.1,0.245,1.925,0,-1.954,50,5.95,8.61,-136.475,-4.535,-14.675,38.048,-32.9
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486094,5629533,Swinging Strike,"Matt Joyce grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,S,88.4,80.7,3.33,1.57,-6.352,-4.857,10.2,-0.478,2.07,0,-2.056,50,6.157,6.09,-129.547,-2.449,-10.588,31.89,-40.195
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486094,5629534,Swinging Strike,"Matt Joyce grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,S,81.5,74.3,3.33,1.57,6.954,-11.839,14.6,-0.099,1.336,0,-2.543,50,6.113,3.594,-119.416,-0.651,9.715,29.972,-48.638
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486094,5629535,Ball,"Matt Joyce grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,B,93.1,84.8,3.33,1.57,-1.086,4.229,5.8,0.29,1.537,0,-1.927,50,6.003,6.293,-136.155,-7.365,-2.003,34.774,-24.301
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486094,5629536,Ball,"Matt Joyce grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,B,93.6,84.4,3.33,1.57,-6.233,0.667,7.4,1.226,2.251,0,-1.766,50,6,10.141,-136.802,-4.232,-11.492,37.782,-30.87
Felix Hernandez,433587,Matt Joyce,459964,L,19528,1486094,5629537,"In play, out(s)","Matt Joyce grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,X,93.3,84,3.33,1.57,-0.282,3.059,6.1,-0.282,2.546,0,-2.014,50,5.935,4.715,-136.642,-4.067,-0.517,37.994,-26.479
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486100,5629562,Foul,Ben Zobrist pops out to shortstop Brad Miller.  ,SI,S,93.5,85.1,3.59,1.74,-6.484,3.825,6.1,-0.111,2.7,0,-2.386,50,6.073,8.363,-136.856,-4.405,-12.105,34.628,-24.96
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486100,5629563,Ball,Ben Zobrist pops out to shortstop Brad Miller.  ,SL,B,81.8,74.8,3.59,1.74,7.246,-13.111,14.7,-1.107,2.884,0,-2.496,50,6.269,1.058,-119.875,2.89,10.305,28.076,-50.745
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486100,5629564,Ball,Ben Zobrist pops out to shortstop Brad Miller.  ,CU,B,81.1,74.4,3.59,1.74,5.919,-12.34,14.4,-1.291,2.509,0,-2.48,50,6.25,0.982,-118.884,1.908,8.302,27.051,-49.407
Felix Hernandez,433587,Ben Zobrist,450314,L,19528,1486100,5629565,"In play, out(s)",Ben Zobrist pops out to shortstop Brad Miller.  ,SI,X,93.1,85,3.59,1.74,-5.75,3.922,6,-0.546,2.779,0,-2.265,50,6.101,6.601,-136.372,-4.268,-10.698,33.351,-24.803
Felix Hernandez,433587,Trevor Plouffe,461858,R,19616,1492481,5654231,Ball,Trevor Plouffe singles on a line drive to center fielder James Jones.  ,FF,B,91.9,84.8,3.18,1.66,-4.6,7.73,4.6,0.824,1.496,0,-1.951,50,5.962,8.935,-134.187,-8.434,-8.384,28.892,-18.007
Felix Hernandez,433587,Trevor Plouffe,461858,R,19616,1492481,5654232,"In play, no out",Trevor Plouffe singles on a line drive to center fielder James Jones.  ,FF,X,91.5,84.9,3.24,1.51,-4.14,7.82,4.4,0.002,2.247,0,-2.106,50,6.03,7.017,-133.896,-6.675,-7.568,26.944,-17.792
Felix Hernandez,433587,Chris Parmelee,476633,L,19616,1492482,5654233,Swinging Strike (Blocked),"Chris Parmelee grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,S,80.2,74.8,3.5,1.62,6.83,-8.92,13.6,1.026,0.367,0,-2.033,50,6.176,5.02,-117.466,-3.796,9.444,24.314,-44.435
Felix Hernandez,433587,Chris Parmelee,476633,L,19616,1492482,5654234,Swinging Strike,"Chris Parmelee grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,S,80.7,75.5,3.5,1.62,8.78,-8.14,13.2,0.894,0.493,0,-1.77,50,6.18,3.55,-118.262,-3.898,12.371,23.694,-43.567
Felix Hernandez,433587,Chris Parmelee,476633,L,19616,1492482,5654235,Ball In Dirt,"Chris Parmelee grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,B,88.9,83.7,3.34,1.73,-6,2.04,7.3,0.371,0.699,0,-1.64,50,6.132,7.215,-129.965,-8.511,-10.437,22.882,-28.559
Felix Hernandez,433587,Chris Parmelee,476633,L,19616,1492482,5654236,Ball In Dirt,"Chris Parmelee grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,B,89.7,84.5,3.39,1.75,-7.35,0.45,8,0.468,-0.166,0,-1.858,50,5.904,8.547,-130.889,-9.778,-12.971,23.266,-31.309
Felix Hernandez,433587,Chris Parmelee,476633,L,19616,1492482,5654237,"In play, out(s)","Chris Parmelee grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CH,X,89.5,83.1,3.5,1.62,-7.67,3.22,7,-0.377,1.746,0,-1.865,50,6.112,6.435,-130.963,-6.198,-13.374,26.501,-26.475
Felix Hernandez,433587,Kurt Suzuki,435559,R,19616,1492419,5653995,Called Strike,"Kurt Suzuki grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",FF,S,90.5,83.9,3.34,1.54,-4.31,7.59,4.7,-0.111,2.643,0,-2.089,50,6.081,6.658,-132.413,-5.481,-7.711,26.4,-18.524
Felix Hernandez,433587,Kurt Suzuki,435559,R,19616,1492419,5653996,"In play, out(s)","Kurt Suzuki grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SL,X,82.8,77.7,3.34,1.54,3.15,-4.09,10.3,-0.597,2.937,0,-2.353,50,6.227,3.245,-121.443,0.017,4.759,21.132,-38.276
Felix Hernandez,433587,Jason Kubel,430585,L,19616,1492420,5653997,Called Strike,Jason Kubel called out on strikes.  ,FF,S,90.9,84.7,3.4,1.66,-0.57,8.11,4.1,0.295,2.875,0,-2.363,50,6.166,7.209,-132.971,-5.392,-1.025,24.984,-17.385
Felix Hernandez,433587,Jason Kubel,430585,L,19616,1492420,5653998,Ball,Jason Kubel called out on strikes.  ,FF,B,91.1,85.3,3.4,1.66,-6.34,7.38,5.1,-1.117,1.021,0,-2.177,50,5.949,4.991,-133.132,-9.522,-11.575,24.126,-18.635
Felix Hernandez,433587,Jason Kubel,430585,L,19616,1492420,5653999,Foul,Jason Kubel called out on strikes.  ,CH,S,87.6,82.6,3.4,1.66,-5.33,0.95,7.7,-0.456,1.488,0,-2.214,50,6.074,6.26,-128.203,-5.739,-9.053,21.273,-30.483
Felix Hernandez,433587,Jason Kubel,430585,L,19616,1492420,5654000,Ball,Jason Kubel called out on strikes.  ,FF,B,92.5,86.6,3.4,1.66,-3.05,9.89,3.5,-1.198,1.243,0,-2.033,50,6.024,3.311,-135.255,-10.351,-5.741,24.866,-13.465
Felix Hernandez,433587,Jason Kubel,430585,L,19616,1492420,5654001,Called Strike,Jason Kubel called out on strikes.  ,CU,S,80,74.6,3.4,1.66,6.13,-9.01,13.3,-0.519,1.549,0,-2.163,50,6.212,1.963,-117.286,-1.132,8.5,22.951,-44.61
Felix Hernandez,433587,Eduardo Escobar,500871,L,19616,1492421,5654002,"In play, out(s)",Eduardo Escobar flies out to left fielder Dustin Ackley.  ,FF,X,93,87,3.1,1.4,-2.86,7.87,4,0.483,1.993,0,-2.046,50,5.974,7.845,-135.973,-7.597,-5.444,25.015,-17.116
Felix Hernandez,433587,Brian Dozier,572821,R,19616,1492426,5654018,"In play, out(s)","Brian Dozier bunt grounds out, pitcher Felix Hernandez to first baseman Justin Smoak.  ",SL,X,83.3,77.7,2.87,1.29,2.75,-4.75,10.5,-0.319,3.083,0,-2.074,50,6.189,3.38,-122.129,0.627,4.171,22.706,-39.314
Felix Hernandez,433587,Brian Dozier,572821,R,19616,1492426,5654017,Ball,"Brian Dozier bunt grounds out, pitcher Felix Hernandez to first baseman Justin Smoak.  ",SL,B,83.7,78.8,2.87,1.29,1.71,-3.28,10,1.763,1.245,0,-1.836,50,6.111,8.196,-122.345,-4.165,2.615,21.441,-37.128
Felix Hernandez,433587,Joe Mauer,408045,L,19616,1492427,5654019,Ball,"Joe Mauer grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,B,92.1,85.2,3.45,1.69,-7.23,2.73,6.7,-1.41,2.441,0,-2.34,50,6.071,4.98,-134.857,-4.591,-13.336,28.888,-27.065
Felix Hernandez,433587,Joe Mauer,408045,L,19616,1492427,5654023,"In play, out(s)","Joe Mauer grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,X,93.8,86.5,3.45,1.69,-9.15,4.93,6.1,0.713,1.845,0,-1.805,50,5.924,10.031,-137.068,-6.837,-17.408,30.386,-22.719
